"Actual investments by state, technology, and quarter (2023 million USD)"

version:,2024_Q4.20250218.0
created:,Tue Feb 18 16:00:32 2025 (MST)

Segment,State,Technology,Subcategory,quarter,Estimated_Actual_Quarterly_Expenditure,Decarb_Sector
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q2,10.242220,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q3,10.277623,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q4,32.888938,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q1,16.533979,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q2,18.261958,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q3,17.217827,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q4,15.556397,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q1,13.636847,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q2,13.830419,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q3,15.819543,Power
Retail,WI,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q4,15.945548,Power
Retail,WI,Heat Pumps,Heat Pumps,2018-Q1,8.185657,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2018-Q2,10.134408,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2018-Q3,8.759155,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2018-Q4,6.549545,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2019-Q1,8.668844,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2019-Q2,11.308713,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2019-Q3,9.605639,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2019-Q4,7.085428,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2020-Q1,9.149711,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2020-Q2,10.311753,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2020-Q3,11.746473,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2020-Q4,9.882002,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2021-Q1,10.558381,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2021-Q2,13.572341,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2021-Q3,11.882606,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2021-Q4,10.347594,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2022-Q1,11.739401,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2022-Q2,14.225098,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2022-Q3,13.569727,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2022-Q4,10.930637,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2023-Q1,11.290258,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2023-Q2,12.244410,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2023-Q3,11.421968,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2023-Q4,7.751426,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2024-Q1,10.227497,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2024-Q2,12.883985,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2024-Q3,13.849410,Buildings
Retail,WI,Heat Pumps,Heat Pumps,2024-Q4,10.548724,Buildings
Retail,WI,Zero Emission Vehicles,BEV,2018-Q1,9.297865,Transport
Retail,WI,Zero Emission Vehicles,BEV,2018-Q2,11.400575,Transport
Retail,WI,Zero Emission Vehicles,BEV,2018-Q3,19.790846,Transport
Retail,WI,Zero Emission Vehicles,BEV,2018-Q4,40.169965,Transport
Retail,WI,Zero Emission Vehicles,BEV,2019-Q1,11.297455,Transport
Retail,WI,Zero Emission Vehicles,BEV,2019-Q2,21.878310,Transport
Retail,WI,Zero Emission Vehicles,BEV,2019-Q3,20.678591,Transport
Retail,WI,Zero Emission Vehicles,BEV,2019-Q4,19.058257,Transport
Retail,WI,Zero Emission Vehicles,BEV,2020-Q1,16.520240,Transport
Retail,WI,Zero Emission Vehicles,BEV,2020-Q2,15.551086,Transport
Retail,WI,Zero Emission Vehicles,BEV,2020-Q3,31.219399,Transport
Retail,WI,Zero Emission Vehicles,BEV,2020-Q4,29.892800,Transport
Retail,WI,Zero Emission Vehicles,BEV,2021-Q1,34.706501,Transport
Retail,WI,Zero Emission Vehicles,BEV,2021-Q2,45.519220,Transport
Retail,WI,Zero Emission Vehicles,BEV,2021-Q3,48.008029,Transport
Retail,WI,Zero Emission Vehicles,BEV,2021-Q4,46.518031,Transport
Retail,WI,Zero Emission Vehicles,BEV,2022-Q1,57.166973,Transport
Retail,WI,Zero Emission Vehicles,BEV,2022-Q2,70.328143,Transport
Retail,WI,Zero Emission Vehicles,BEV,2022-Q3,83.064119,Transport
Retail,WI,Zero Emission Vehicles,BEV,2022-Q4,99.333765,Transport
Retail,WI,Zero Emission Vehicles,BEV,2023-Q1,88.980997,Transport
Retail,WI,Zero Emission Vehicles,BEV,2023-Q2,123.009572,Transport
Retail,WI,Zero Emission Vehicles,BEV,2023-Q3,134.478596,Transport
Retail,WI,Zero Emission Vehicles,BEV,2023-Q4,126.620434,Transport
Retail,WI,Zero Emission Vehicles,BEV,2024-Q1,108.684593,Transport
Retail,WI,Zero Emission Vehicles,BEV,2024-Q2,122.514660,Transport
Retail,WI,Zero Emission Vehicles,BEV,2024-Q3,135.592057,Transport
Retail,WI,Zero Emission Vehicles,BEV,2024-Q4,158.970302,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2018-Q1,8.974714,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2018-Q2,10.407807,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2018-Q3,7.896919,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2018-Q4,11.745513,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2019-Q1,6.428935,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2019-Q2,8.088297,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2019-Q3,7.306471,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2019-Q4,4.929359,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2020-Q1,5.025444,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2020-Q2,4.316315,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2020-Q3,6.769776,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2020-Q4,10.720370,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2021-Q1,11.360663,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2021-Q2,25.699258,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2021-Q3,16.205584,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2021-Q4,21.068160,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2022-Q1,19.577466,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2022-Q2,23.846183,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2022-Q3,23.177588,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2022-Q4,28.835239,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2023-Q1,26.869018,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2023-Q2,32.888194,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2023-Q3,32.000316,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2023-Q4,32.791833,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2024-Q1,26.173567,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2024-Q2,36.608590,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2024-Q3,34.224797,Transport
Retail,WI,Zero Emission Vehicles,PHEV,2024-Q4,53.205991,Transport
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2019-Q2,0.080490,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2019-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2019-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2020-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2020-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2020-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2020-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2021-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2021-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2021-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2021-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2022-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2022-Q2,0.016123,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2022-Q3,0.016123,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2022-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2023-Q1,0.038218,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2023-Q2,0.060057,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2023-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2023-Q4,0.030028,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2024-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2024-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2024-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Batteries,2024-Q4,0.023778,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2018-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2018-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2018-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2018-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2019-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2019-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2019-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2019-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2020-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2020-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2020-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2020-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2021-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2021-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2021-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2021-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2022-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2022-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2022-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2022-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2023-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2023-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2023-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2023-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2024-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2024-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2024-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial OnShoreWind,2024-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2018-Q1,0.016192,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2018-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2018-Q3,0.477664,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2018-Q4,0.044528,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2019-Q1,0.840219,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2019-Q2,0.089385,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2019-Q3,0.820555,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2019-Q4,0.466590,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q2,0.163948,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q3,0.050580,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q4,0.451728,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q1,0.182831,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q2,1.117302,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q3,0.123450,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q4,0.535992,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q1,0.477291,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q2,1.192378,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q3,0.387268,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q4,0.964773,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q1,0.074613,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q2,0.740040,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q3,0.895357,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q4,0.644109,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q1,0.149586,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q2,1.387746,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q4,1.550480,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q4,0.012144,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q2,0.268778,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q3,0.484425,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q1,0.035669,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q3,1.124436,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q4,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q3,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q4,0.214703,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q1,0.549470,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q2,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q3,0.069609,Power
Retail,WV,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q4,0.097749,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2018-Q1,0.000000,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2018-Q2,0.036371,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2018-Q3,0.442514,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2018-Q4,0.139422,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2019-Q1,0.338507,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2019-Q2,0.109011,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2019-Q3,0.390144,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2019-Q4,0.384406,Power
Retail,WV,Distributed Electricity and Storage,Residential Batteries,2020-Q1,0.141189,Power
